rbid,family,variant
13701,sectioned,sectioned_early
13702,sectioned,sectioned_early
13703,sectioned,sectioned_early
13704,sectioned,sectioned_early
13705,sectioned,sectioned_early
13706,sectioned,sectioned_early
13708,sectioned,sectioned_early
13710,sectioned,sectioned_early
13711,sectioned,sectioned_early
13712,sectioned,sectioned_early
13713,sectioned,sectioned_early
13714,sectioned,sectioned_early
13715,sectioned,sectioned_early
13716,sectioned,sectioned_early
13717,sectioned,sectioned_early
13718,sectioned,sectioned_early
13719,sectioned,sectioned_early
13721,sectioned,sectioned_early
13724,sectioned,sectioned_early
13725,sectioned,sectioned_early
13726,sectioned,sectioned_early
13728,sectioned,sectioned_early
13729,sectioned,sectioned_early
13730,sectioned,sectioned_early
13731,sectioned,sectioned_early
13733,sectioned,sectioned_early
13737,sectioned,sectioned_early
13738,sectioned,sectioned_early
13739,sectioned,sectioned_early
13740,sectioned,sectioned_early
13741,sectioned,sectioned_early
13743,sectioned,sectioned_early
13744,sectioned,sectioned_early
13745,sectioned,sectioned_early
13746,sectioned,sectioned_early
13747,sectioned,sectioned_early
13748,sectioned,sectioned_early
13749,sectioned,sectioned_early
13750,sectioned,sectioned_early
13751,sectioned,sectioned_early
13752,sectioned,sectioned_early
13755,sectioned,sectioned_early
13756,sectioned,sectioned_early
13757,sectioned,sectioned_early
13758,sectioned,sectioned_early
13759,sectioned,sectioned_early
13760,sectioned,sectioned_early
13761,sectioned,sectioned_early
13762,sectioned,sectioned_early
13763,sectioned,sectioned_early
13764,sectioned,sectioned_early
13766,sectioned,sectioned_early
13767,sectioned,sectioned_early
13768,sectioned,sectioned_early
13769,sectioned,sectioned_early
13770,sectioned,sectioned_early
13771,sectioned,sectioned_early
13772,sectioned,sectioned_early
13773,sectioned,sectioned_early
13775,sectioned,sectioned_early
13776,sectioned,sectioned_early
13777,sectioned,sectioned_early
13778,sectioned,sectioned_early
13779,sectioned,sectioned_early
13780,sectioned,sectioned_early
13781,sectioned,sectioned_early
13782,sectioned,sectioned_early
13783,sectioned,sectioned_early
13784,sectioned,sectioned_early
13785,sectioned,sectioned_early
13786,sectioned,sectioned_early
13787,sectioned,sectioned_early
13788,sectioned,sectioned_early
13789,sectioned,sectioned_early
13790,sectioned,sectioned_early
13792,sectioned,sectioned_early
13793,sectioned,sectioned_early
13794,sectioned,sectioned_early
13795,sectioned,sectioned_early
13796,sectioned,sectioned_early
13797,sectioned,sectioned_early
13798,sectioned,sectioned_early
13799,sectioned,sectioned_early
13800,sectioned,sectioned_early
13801,sectioned,sectioned_early
13802,sectioned,sectioned_early
13803,sectioned,sectioned_early
13804,sectioned,sectioned_early
13805,sectioned,sectioned_early
13806,sectioned,sectioned_early
13807,sectioned,sectioned_early
13808,sectioned,sectioned_early
13809,sectioned,sectioned_early
13810,sectioned,sectioned_early
13811,sectioned,sectioned_early
13812,sectioned,sectioned_early
13813,sectioned,sectioned_early
13814,sectioned,sectioned_early
13815,sectioned,sectioned_early
13816,sectioned,sectioned_early
13817,sectioned,sectioned_early
13819,sectioned,sectioned_early
13820,sectioned,sectioned_early
13821,sectioned,sectioned_early
13822,sectioned,sectioned_early
13823,sectioned,sectioned_early
13824,sectioned,sectioned_early
13825,sectioned,sectioned_early
13826,sectioned,sectioned_early
13827,sectioned,sectioned_early
13828,sectioned,sectioned_early
13829,sectioned,sectioned_early
13830,sectioned,sectioned_early
13831,sectioned,sectioned_early
13832,sectioned,sectioned_early
13833,sectioned,sectioned_early
13834,sectioned,sectioned_early
13835,sectioned,sectioned_early
13836,sectioned,sectioned_early
13837,sectioned,sectioned_early
13838,sectioned,sectioned_early
13839,sectioned,sectioned_early
13840,sectioned,sectioned_early
13841,sectioned,sectioned_early
13842,sectioned,sectioned_early
13843,sectioned,sectioned_early
13844,sectioned,sectioned_early
13846,sectioned,sectioned_early
13847,sectioned,sectioned_early
13848,sectioned,sectioned_early
13849,sectioned,sectioned_early
13852,sectioned,sectioned_early
13853,sectioned,sectioned_early
13854,sectioned,sectioned_early
13855,sectioned,sectioned_early
13856,sectioned,sectioned_early
13857,sectioned,sectioned_early
13858,sectioned,sectioned_early
13859,sectioned,sectioned_early
13860,sectioned,sectioned_early
13861,sectioned,sectioned_early
13862,sectioned,sectioned_early
13866,sectioned,sectioned_early
13867,sectioned,sectioned_early
13868,sectioned,sectioned_early
13869,sectioned,sectioned_early
13870,sectioned,sectioned_early
13871,sectioned,sectioned_early
13872,sectioned,sectioned_early
13873,sectioned,sectioned_early
13875,sectioned,sectioned_early
13876,sectioned,sectioned_early
13877,sectioned,sectioned_early
13878,sectioned,sectioned_early
13879,sectioned,sectioned_early
13880,sectioned,sectioned_early
13881,sectioned,sectioned_early
13884,sectioned,sectioned_early
13885,sectioned,sectioned_early
13886,sectioned,sectioned_early
13887,sectioned,sectioned_early
13888,sectioned,sectioned_early
13889,sectioned,sectioned_early
13890,sectioned,sectioned_early
13891,sectioned,sectioned_early
13892,sectioned,sectioned_early
13893,sectioned,sectioned_early
13894,sectioned,sectioned_early
13895,sectioned,sectioned_early
13896,sectioned,sectioned_early
13897,sectioned,sectioned_early
13898,sectioned,sectioned_early
13900,sectioned,sectioned_early
13901,sectioned,sectioned_early
13902,sectioned,sectioned_early
13903,sectioned,sectioned_early
13904,sectioned,sectioned_early
13905,sectioned,sectioned_early
13906,sectioned,sectioned_early
13907,sectioned,sectioned_early
13908,sectioned,sectioned_early
13909,sectioned,sectioned_early
13910,sectioned,sectioned_early
13911,sectioned,sectioned_early
13912,sectioned,sectioned_early
13913,sectioned,sectioned_early
13915,sectioned,sectioned_early
13916,sectioned,sectioned_early
13917,sectioned,sectioned_early
13918,sectioned,sectioned_early
13919,sectioned,sectioned_early
13920,sectioned,sectioned_early
13921,sectioned,sectioned_early
13922,sectioned,sectioned_early
13923,sectioned,sectioned_early
13924,sectioned,sectioned_early
13925,sectioned,sectioned_early
13926,sectioned,sectioned_early
13927,sectioned,sectioned_early
13928,sectioned,sectioned_early
13929,sectioned,sectioned_early
13930,sectioned,sectioned_early
13931,sectioned,sectioned_early
13932,sectioned,sectioned_early
13933,sectioned,sectioned_early
13934,sectioned,sectioned_early
13935,sectioned,sectioned_early
13936,sectioned,sectioned_early
13937,sectioned,sectioned_early
13938,sectioned,sectioned_early
13939,sectioned,sectioned_early
13940,sectioned,sectioned_early
13941,sectioned,sectioned_early
13942,sectioned,sectioned_early
13943,sectioned,sectioned_early
13944,sectioned,sectioned_early
13945,sectioned,sectioned_early
13946,sectioned,sectioned_early
13947,sectioned,sectioned_early
13948,sectioned,sectioned_early
13949,sectioned,sectioned_early
13950,sectioned,sectioned_early
13951,sectioned,sectioned_early
13952,sectioned,sectioned_early
13953,sectioned,sectioned_early
13954,sectioned,sectioned_early
13955,sectioned,sectioned_early
13956,sectioned,sectioned_early
13957,sectioned,sectioned_early
13958,sectioned,sectioned_early
13959,sectioned,sectioned_early
13960,sectioned,sectioned_early
13961,sectioned,sectioned_early
13962,sectioned,sectioned_early
13963,sectioned,sectioned_early
13965,sectioned,sectioned_early
13966,sectioned,sectioned_early
13967,sectioned,sectioned_early
13968,sectioned,sectioned_early
13969,sectioned,sectioned_early
13970,sectioned,sectioned_early
13971,sectioned,sectioned_early
13972,sectioned,sectioned_early
13973,sectioned,sectioned_early
13974,sectioned,sectioned_early
13975,sectioned,sectioned_early
13976,sectioned,sectioned_early
13977,sectioned,sectioned_early
13978,sectioned,sectioned_early
13979,sectioned,sectioned_early
13981,sectioned,sectioned_early
13982,sectioned,sectioned_early
13983,sectioned,sectioned_early
13984,sectioned,sectioned_early
13985,sectioned,sectioned_early
13987,sectioned,sectioned_early
13988,sectioned,sectioned_early
13989,sectioned,sectioned_early
13990,sectioned,sectioned_early
13991,sectioned,sectioned_early
13992,sectioned,sectioned_early
13993,sectioned,sectioned_early
13994,sectioned,sectioned_early
13995,sectioned,sectioned_early
13996,sectioned,sectioned_early
13998,sectioned,sectioned_early
13999,sectioned,sectioned_early
14001,sectioned,sectioned_early
14002,sectioned,sectioned_early
14003,sectioned,sectioned_early
14004,sectioned,sectioned_early
14005,sectioned,sectioned_early
14006,sectioned,sectioned_early
14007,sectioned,sectioned_early
14008,sectioned,sectioned_early
14009,sectioned,sectioned_early
14010,sectioned,sectioned_early
14011,sectioned,sectioned_early
14013,sectioned,sectioned_early
14014,sectioned,sectioned_early
14015,sectioned,sectioned_early
14016,sectioned,sectioned_early
14021,sectioned,sectioned_early
14022,sectioned,sectioned_early
14023,sectioned,sectioned_early
14024,sectioned,sectioned_early
14025,sectioned,sectioned_early
14026,sectioned,sectioned_early
14027,sectioned,sectioned_early
14028,sectioned,sectioned_early
14030,sectioned,sectioned_early
14031,sectioned,sectioned_early
14032,sectioned,sectioned_early
14033,sectioned,sectioned_early
14034,sectioned,sectioned_early
14035,sectioned,sectioned_early
14036,sectioned,sectioned_early
14037,sectioned,sectioned_early
14038,sectioned,sectioned_early
14039,sectioned,sectioned_early
14040,sectioned,sectioned_early
14041,sectioned,sectioned_early
14042,sectioned,sectioned_early
14043,sectioned,sectioned_early
14044,sectioned,sectioned_early
14045,sectioned,sectioned_early
14047,sectioned,sectioned_early
14048,sectioned,sectioned_early
14049,sectioned,sectioned_early
14050,sectioned,sectioned_early
14051,sectioned,sectioned_early
14052,sectioned,sectioned_early
14054,sectioned,sectioned_early
14055,sectioned,sectioned_early
14057,sectioned,sectioned_early
14058,sectioned,sectioned_early
14059,sectioned,sectioned_early
14060,sectioned,sectioned_early
14061,sectioned,sectioned_early
14062,sectioned,sectioned_early
14063,sectioned,sectioned_early
14065,sectioned,sectioned_early
14066,sectioned,sectioned_early
14067,sectioned,sectioned_early
14068,sectioned,sectioned_early
14069,sectioned,sectioned_early
14070,sectioned,sectioned_early
14071,sectioned,sectioned_early
14072,sectioned,sectioned_early
14073,sectioned,sectioned_early
14074,sectioned,sectioned_early
14075,sectioned,sectioned_early
14076,sectioned,sectioned_early
14077,sectioned,sectioned_early
14078,sectioned,sectioned_early
14079,sectioned,sectioned_early
14080,sectioned,sectioned_early
14081,sectioned,sectioned_early
14082,sectioned,sectioned_early
14083,sectioned,sectioned_early
14084,sectioned,sectioned_early
14085,sectioned,sectioned_early
14086,sectioned,sectioned_early
14087,sectioned,sectioned_early
14088,sectioned,sectioned_early
14089,sectioned,sectioned_early
14090,sectioned,sectioned_early
14091,sectioned,sectioned_early
14092,sectioned,sectioned_early
14093,sectioned,sectioned_early
14094,sectioned,sectioned_early
14096,sectioned,sectioned_early
14097,sectioned,sectioned_early
14098,sectioned,sectioned_early
14100,sectioned,sectioned_early
14101,sectioned,sectioned_early
14102,sectioned,sectioned_early
14103,sectioned,sectioned_early
14105,sectioned,sectioned_early
14107,sectioned,sectioned_early
14108,sectioned,sectioned_early
14111,sectioned,sectioned_early
14112,sectioned,sectioned_early
14113,sectioned,sectioned_early
14114,sectioned,sectioned_early
14115,sectioned,sectioned_early
14116,sectioned,sectioned_early
14119,sectioned,sectioned_early
14121,sectioned,sectioned_early
14122,sectioned,sectioned_early
14123,sectioned,sectioned_early
14124,sectioned,sectioned_early
14125,sectioned,sectioned_early
14126,sectioned,sectioned_early
14127,sectioned,sectioned_early
14128,sectioned,sectioned_early
14129,sectioned,sectioned_early
14131,sectioned,sectioned_early
14132,sectioned,sectioned_early
14133,sectioned,sectioned_early
14134,sectioned,sectioned_early
14136,sectioned,sectioned_early
14137,sectioned,sectioned_early
14139,sectioned,sectioned_early
14140,sectioned,sectioned_early
14141,sectioned,sectioned_early
14143,sectioned,sectioned_early
14144,sectioned,sectioned_early
14145,sectioned,sectioned_early
14146,sectioned,sectioned_early
14147,sectioned,sectioned_early
14148,sectioned,sectioned_early
14150,sectioned,sectioned_early
14151,sectioned,sectioned_early
14152,sectioned,sectioned_early
14153,sectioned,sectioned_early
14154,sectioned,sectioned_early
14155,sectioned,sectioned_early
14156,sectioned,sectioned_early
14157,sectioned,sectioned_early
14158,sectioned,sectioned_early
14159,sectioned,sectioned_early
14160,sectioned,sectioned_early
14163,sectioned,sectioned_early
14164,sectioned,sectioned_early
14165,sectioned,sectioned_early
14166,sectioned,sectioned_early
14167,sectioned,sectioned_early
14169,sectioned,sectioned_early
14171,sectioned,sectioned_early
14172,sectioned,sectioned_early
14173,sectioned,sectioned_early
14174,sectioned,sectioned_early
14176,sectioned,sectioned_early
14177,sectioned,sectioned_early
14178,sectioned,sectioned_early
14179,sectioned,sectioned_early
14180,sectioned,sectioned_early
14182,sectioned,sectioned_early
14184,sectioned,sectioned_early
14185,sectioned,sectioned_early
14186,sectioned,sectioned_early
14187,sectioned,sectioned_early
14188,sectioned,sectioned_early
14190,sectioned,sectioned_early
14212,sectioned,sectioned_early
14213,sectioned,sectioned_early
14214,sectioned,sectioned_early
14215,sectioned,sectioned_early
14216,sectioned,sectioned_early
14217,sectioned,sectioned_early
14218,sectioned,sectioned_early
14219,sectioned,sectioned_early
14220,sectioned,sectioned_early
14221,sectioned,sectioned_early
14225,sectioned,sectioned_early
14231,sectioned,sectioned_early
14232,sectioned,sectioned_early
14233,sectioned,sectioned_early
14234,sectioned,sectioned_early
14235,sectioned,sectioned_early
14236,sectioned,sectioned_early
14239,sectioned,sectioned_early
14240,sectioned,sectioned_early
14242,sectioned,sectioned_early
14243,sectioned,sectioned_early
14245,sectioned,sectioned_early
14246,sectioned,sectioned_early
14247,sectioned,sectioned_early
14248,sectioned,sectioned_early
14250,sectioned,sectioned_early
14251,sectioned,sectioned_early
14252,sectioned,sectioned_early
14253,sectioned,sectioned_early
14254,sectioned,sectioned_early
14262,sectioned,sectioned_early
14263,sectioned,sectioned_early
14264,sectioned,sectioned_early
14265,sectioned,sectioned_early
14266,sectioned,sectioned_early
14269,sectioned,sectioned_early
14270,sectioned,sectioned_early
14271,sectioned,sectioned_early
14272,sectioned,sectioned_early
14273,sectioned,sectioned_early
14275,sectioned,sectioned_early
14276,sectioned,sectioned_early
14278,sectioned,sectioned_early
14279,sectioned,sectioned_early
14280,sectioned,sectioned_early
14282,sectioned,sectioned_early
14283,sectioned,sectioned_early
14284,sectioned,sectioned_early
14285,sectioned,sectioned_early
14287,sectioned,sectioned_early
